FILE:2016-12-01 08:12:32,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 08:12:32,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-12-01 08:12:32,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
FILE:2016-12-01 09:10:14,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 09:10:14,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-12-01 09:10:14,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
FILE:2016-12-01 09:16:03,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 09:16:03,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-12-01 09:16:03,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
FILE:2016-12-01 09:16:14,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 09:16:14,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-12-01 09:16:14,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
FILE:2016-12-01 09:16:39,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 09:16:39,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-12-01 09:16:39,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
FILE:2016-12-01 09:16:49,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 09:16:49,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-12-01 09:16:49,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
FILE:2016-12-01 09:17:55,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 09:17:55,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-12-01 09:17:55,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
FILE:2016-12-01 09:18:05,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 09:18:05,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-12-01 09:18:05,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
FILE:2016-12-01 09:19:19,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 09:19:19,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-12-01 09:19:19,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
FILE:2016-12-01 09:20:36,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 09:20:36,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-12-01 09:20:36,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
FILE:2016-12-01 09:21:27,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 09:21:27,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-12-01 09:21:27,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
FILE:2016-12-01 09:22:35,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 09:22:35,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-12-01 09:22:35,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
FILE:2016-12-01 09:40:44,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 09:40:44,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-12-01 09:40:44,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
写入672行测值
写入672行成果值
FILE:2016-12-01 09:42:32,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 11:15:16,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\出水口边坡\出水口边坡-多点位移计.xlsx
FILE:2016-12-01 11:15:16,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下主厂房\主厂房-多点位移计.xlsx
FILE:2016-12-01 11:15:16,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房主变洞\主变洞-多点位移计.xlsx
FILE:2016-12-01 11:15:16,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水主洞(ab-678)\尾水主洞-多点位移计.xlsx
FILE:2016-12-01 11:15:16,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水扩散段(w)\尾水扩散段-多点位移计.xlsx
FILE:2016-12-01 11:15:16,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水支洞(ab-5)\尾水支洞-多点位移计.xlsx
FILE:2016-12-01 11:15:16,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房引水洞(ab-1234)\引水洞-多点位移计.xlsx
FILE:2016-12-01 11:15:16,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房通风洞\通风洞-多点位移计.xlsx
FILE:2016-12-01 11:15:16,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸进厂交通洞\右岸交通洞-多点位移计.xlsx
FILE:2016-12-01 11:15:16,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\太平料场边坡\太平料场-多点位移计.xlsx
FILE:2016-12-01 11:15:16,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\多点位移计\交通洞多点位移计.xlsx
FILE:2016-12-01 11:15:16,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\多点位移计\多点位移计.xlsx
FILE:2016-12-01 11:15:16,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\进水口边坡\进水口边坡-多点位移计.xlsx
FILE:2016-12-01 02:11:08,D:\AWORK\向家坝\向家坝数据\干渠9月工程数据库\南干渠监测数据\应变计.xlsx
FILE:2016-12-01 02:11:08,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下主厂房\主厂房-岩锚梁混凝土单向应变计与无应力计.xlsx
FILE:2016-12-01 02:11:08,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水主洞(ab-678)\尾水主洞-单向应变计与无应力计.xlsx
DATA:Nb8-1,142,数据误差超限无应力计
FILE:2016-12-01 02:11:08,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水扩散段(w)\尾水扩散段-单向应变计与无应力计.xlsx
FILE:2016-12-01 02:11:08,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水支洞(ab-5)\尾水支洞-单向应变计与无应力计.xlsx
FILE:2016-12-01 02:11:08,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房引水洞(ab-1234)\引水洞-单向应变计与无应力计.xlsx
FILE:2016-12-01 02:11:08,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸进厂交通洞\右岸交通洞-单向应变计与无应力计.xlsx
FILE:2016-12-01 02:11:08,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-单向应变计与无应力计.xlsx
FILE:2016-12-01 02:22:02,D:\AWORK\向家坝\向家坝数据\干渠9月工程数据库\南干渠监测数据\应变计.xlsx
FILE:2016-12-01 02:22:02,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下主厂房\主厂房-岩锚梁混凝土单向应变计与无应力计.xlsx
FILE:2016-12-01 02:22:02,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水主洞(ab-678)\尾水主洞-单向应变计与无应力计.xlsx
DATA:Nb8-1,142,数据误差超限无应力计
FILE:2016-12-01 02:22:02,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水扩散段(w)\尾水扩散段-单向应变计与无应力计.xlsx
FILE:2016-12-01 02:22:02,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水支洞(ab-5)\尾水支洞-单向应变计与无应力计.xlsx
FILE:2016-12-01 02:22:02,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房引水洞(ab-1234)\引水洞-单向应变计与无应力计.xlsx
FILE:2016-12-01 02:22:02,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸进厂交通洞\右岸交通洞-单向应变计与无应力计.xlsx
FILE:2016-12-01 02:22:02,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-单向应变计与无应力计.xlsx
FILE:2016-12-01 02:26:16,D:\AWORK\向家坝\向家坝数据\干渠9月工程数据库\南干渠监测数据\应变计.xlsx
FILE:2016-12-01 02:26:16,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下主厂房\主厂房-岩锚梁混凝土单向应变计与无应力计.xlsx
FILE:2016-12-01 02:26:16,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水主洞(ab-678)\尾水主洞-单向应变计与无应力计.xlsx
DATA:Nb8-1,142,数据误差超限无应力计
FILE:2016-12-01 02:26:16,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水扩散段(w)\尾水扩散段-单向应变计与无应力计.xlsx
FILE:2016-12-01 02:26:16,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水支洞(ab-5)\尾水支洞-单向应变计与无应力计.xlsx
FILE:2016-12-01 02:26:16,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房引水洞(ab-1234)\引水洞-单向应变计与无应力计.xlsx
FILE:2016-12-01 02:26:16,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸进厂交通洞\右岸交通洞-单向应变计与无应力计.xlsx
FILE:2016-12-01 02:26:16,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-单向应变计与无应力计.xlsx
FILE:2016-12-01 02:29:29,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\应变计组\无应力计（二期）.xlsx
DATA:NL-10,218,测值异常
DATA:NL-10,219,测值异常
DATA:NL-10,220,测值异常
DATA:NG-4,213,测值异常
DATA:NG-4,214,测值异常
DATA:NG-4,216,测值异常
DATA:NG-5,102,测值异常
DATA:NG-5,104,测值异常
DATA:NB1-1,94,观测日期有误
DATA:NA1-2,113,观测日期有误
DATA:N2-4,134,数据误差超限
DATA:N4-2,9,数据误差超限
DATA:N4-2,10,数据误差超限
DATA:N4-2,11,数据误差超限
DATA:N4-2,12,数据误差超限
DATA:N4-2,13,数据误差超限
DATA:N4-2,14,数据误差超限
DATA:N4-2,15,数据误差超限
DATA:N4-2,16,数据误差超限
DATA:N4-2,17,数据误差超限
DATA:N4-2,18,数据误差超限
DATA:N4-2,19,数据误差超限
DATA:N4-2,20,数据误差超限
DATA:N4-2,21,数据误差超限
DATA:N4-2,22,数据误差超限
DATA:N4-2,23,数据误差超限
DATA:N4-2,24,数据误差超限
DATA:N4-2,26,数据误差超限
DATA:N4-2,27,数据误差超限
DATA:N4-2,28,数据误差超限
DATA:N4-2,29,数据误差超限
DATA:N4-2,30,数据误差超限
DATA:N4-2,31,数据误差超限
DATA:N4-2,32,数据误差超限
DATA:N4-2,33,数据误差超限
DATA:N4-2,34,数据误差超限
DATA:N4-2,35,数据误差超限
DATA:N4-2,36,数据误差超限
DATA:N4-2,37,数据误差超限
DATA:N4-2,38,数据误差超限
DATA:N4-2,39,数据误差超限
DATA:N4-2,40,数据误差超限
DATA:N4-2,41,数据误差超限
DATA:N4-2,42,数据误差超限
DATA:N4-2,43,数据误差超限
DATA:N4-2,44,数据误差超限
DATA:N4-2,45,数据误差超限
DATA:N4-2,46,数据误差超限
DATA:N4-2,47,数据误差超限
DATA:N4-2,48,数据误差超限
DATA:N4-2,49,数据误差超限
DATA:N4-2,50,数据误差超限
DATA:N4-2,51,数据误差超限
DATA:N4-2,52,数据误差超限
DATA:N4-2,53,数据误差超限
DATA:N4-2,54,数据误差超限
DATA:N4-2,55,数据误差超限
DATA:N4-2,56,数据误差超限
DATA:N4-2,57,数据误差超限
DATA:N4-2,58,数据误差超限
DATA:N4-2,59,数据误差超限
DATA:N4-2,60,数据误差超限
DATA:N4-2,61,数据误差超限
DATA:N4-2,62,数据误差超限
DATA:N4-2,63,数据误差超限
DATA:N4-2,64,数据误差超限
DATA:N4-2,65,数据误差超限
DATA:N4-2,66,数据误差超限
DATA:N4-2,67,数据误差超限
DATA:N4-2,68,数据误差超限
DATA:N4-2,69,数据误差超限
DATA:N4-2,70,数据误差超限
DATA:N4-2,71,数据误差超限
DATA:N4-2,72,数据误差超限
DATA:N4-2,73,数据误差超限
DATA:N4-2,74,数据误差超限
DATA:N4-2,75,数据误差超限
DATA:N4-2,76,数据误差超限
DATA:N4-2,77,数据误差超限
DATA:N4-2,78,数据误差超限
DATA:N4-2,79,数据误差超限
DATA:N4-2,80,数据误差超限
DATA:N4-2,81,数据误差超限
DATA:N4-2,82,数据误差超限
DATA:N4-2,83,数据误差超限
DATA:N4-2,84,数据误差超限
DATA:N4-2,85,数据误差超限
DATA:N4-2,86,数据误差超限
DATA:N4-2,87,数据误差超限
DATA:N4-2,88,数据误差超限
DATA:N4-2,89,数据误差超限
DATA:N4-2,90,数据误差超限
DATA:N4-2,91,数据误差超限
DATA:N4-2,92,数据误差超限
DATA:N4-2,93,数据误差超限
DATA:N4-2,94,数据误差超限
DATA:N4-2,95,数据误差超限
DATA:N4-2,96,数据误差超限
DATA:N4-2,97,数据误差超限
DATA:N4-2,98,数据误差超限
DATA:N4-2,99,数据误差超限
DATA:N4-2,100,数据误差超限
DATA:N4-2,101,数据误差超限
DATA:N4-2,102,数据误差超限
DATA:N4-2,103,数据误差超限
DATA:N4-2,104,数据误差超限
DATA:N4-2,105,数据误差超限
DATA:N4-2,106,数据误差超限
DATA:N4-2,107,数据误差超限
DATA:N4-2,108,数据误差超限
DATA:N4-2,109,数据误差超限
DATA:N4-2,110,数据误差超限
DATA:N4-2,111,数据误差超限
DATA:N4-2,112,数据误差超限
DATA:N4-2,113,数据误差超限
DATA:N4-2,114,数据误差超限
DATA:N4-2,115,数据误差超限
DATA:N4-2,116,数据误差超限
DATA:N4-2,117,数据误差超限
DATA:N4-2,118,数据误差超限
DATA:N4-2,119,数据误差超限
DATA:N4-2,120,数据误差超限
DATA:N4-2,121,数据误差超限
DATA:N4-2,122,数据误差超限
DATA:N4-2,123,数据误差超限
DATA:N4-2,124,数据误差超限
DATA:N4-2,125,数据误差超限
DATA:N4-2,126,数据误差超限
DATA:N4-2,127,数据误差超限
DATA:N4-2,128,数据误差超限
DATA:N4-2,129,数据误差超限
DATA:N4-2,130,数据误差超限
DATA:N4-2,131,数据误差超限
DATA:N4-2,133,数据误差超限
DATA:N4-2,134,数据误差超限
DATA:N4-2,135,数据误差超限
DATA:N4-2,136,数据误差超限
DATA:N4-2,137,数据误差超限
DATA:N4-2,138,数据误差超限
DATA:N4-2,139,数据误差超限
DATA:N4-2,140,数据误差超限
DATA:N4-2,141,数据误差超限
DATA:N4-2,142,数据误差超限
DATA:N4-2,143,数据误差超限
DATA:N4-2,144,数据误差超限
DATA:N4-2,145,数据误差超限
DATA:N4-2,146,数据误差超限
DATA:N4-2,147,数据误差超限
DATA:N4-2,148,数据误差超限
DATA:N4-2,149,数据误差超限
DATA:N4-2,150,数据误差超限
DATA:N4-2,151,数据误差超限
DATA:N4-2,152,数据误差超限
DATA:N4-2,153,数据误差超限
DATA:N4-2,154,数据误差超限
DATA:N4-2,155,数据误差超限
DATA:N4-2,156,数据误差超限
DATA:N4-2,157,数据误差超限
DATA:N4-2,158,数据误差超限
DATA:N4-2,159,数据误差超限
DATA:N4-2,160,数据误差超限
DATA:N4-2,161,数据误差超限
DATA:N4-2,162,数据误差超限
DATA:N4-2,163,数据误差超限
DATA:N4-2,164,数据误差超限
DATA:N4-2,165,数据误差超限
DATA:N4-2,166,数据误差超限
DATA:N4-2,167,数据误差超限
DATA:N4-2,168,数据误差超限
DATA:N4-2,173,数据误差超限
DATA:N4-2,174,数据误差超限
DATA:N4-2,175,数据误差超限
DATA:N4-2,176,数据误差超限
DATA:N4-2,177,数据误差超限
DATA:N4-2,178,数据误差超限
DATA:N4-2,179,数据误差超限
DATA:N4-2,180,数据误差超限
DATA:N4-2,181,数据误差超限
DATA:N4-2,182,数据误差超限
DATA:N4-2,183,数据误差超限
DATA:N4-2,184,数据误差超限
DATA:N4-2,185,数据误差超限
DATA:N4-2,186,数据误差超限
DATA:N4-2,187,数据误差超限
DATA:N4-2,188,数据误差超限
DATA:N4-2,189,数据误差超限
DATA:N4-2,190,数据误差超限
DATA:N4-2,191,数据误差超限
DATA:N4-2,192,数据误差超限
DATA:N4-2,193,数据误差超限
DATA:N4-2,194,数据误差超限
DATA:N4-2,195,数据误差超限
DATA:N4-2,196,数据误差超限
DATA:N4-2,197,数据误差超限
DATA:N4-2,198,数据误差超限
DATA:N4-2,199,数据误差超限
DATA:N4-2,200,数据误差超限
DATA:N4-2,201,数据误差超限
DATA:N4-2,202,数据误差超限
DATA:N4-2,203,数据误差超限
DATA:N4-2,204,数据误差超限
DATA:N4-2,205,数据误差超限
DATA:N4-2,206,数据误差超限
DATA:N4-2,207,数据误差超限
DATA:N4-2,208,数据误差超限
DATA:N4-2,209,数据误差超限
DATA:N4-2,210,数据误差超限
DATA:N4-2,211,数据误差超限
DATA:N4-2,212,数据误差超限
DATA:N4-2,213,数据误差超限
DATA:N4-2,214,数据误差超限
DATA:N4-2,215,数据误差超限
DATA:N4-2,216,数据误差超限
DATA:N4-2,217,数据误差超限
DATA:N4-2,218,数据误差超限
DATA:N4-2,219,数据误差超限
DATA:N4-2,220,数据误差超限
DATA:N4-2,221,数据误差超限
DATA:N4-2,222,数据误差超限
DATA:N4-2,223,数据误差超限
DATA:N4-2,224,数据误差超限
DATA:N4-2,225,数据误差超限
DATA:N4-2,226,数据误差超限
DATA:N4-2,227,数据误差超限
DATA:N4-2,228,数据误差超限
DATA:N4-2,229,数据误差超限
DATA:N4-2,230,数据误差超限
DATA:N4-2,231,数据误差超限
DATA:N4-2,232,数据误差超限
DATA:N4-2,233,数据误差超限
DATA:N4-2,234,数据误差超限
DATA:N4-2,235,数据误差超限
DATA:N4-2,236,数据误差超限
DATA:N4-2,237,数据误差超限
DATA:N4-2,238,数据误差超限
FILE:2016-12-01 02:29:29,D:\AWORK\向家坝\向家坝数据\干渠9月工程数据库\南干渠监测数据\无应力计.xlsx
FILE:2016-12-01 02:32:27,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\应变计组\无应力计（二期）.xlsx
DATA:NL-10,218,测值异常
DATA:NL-10,219,测值异常
DATA:NL-10,220,测值异常
DATA:NG-4,213,测值异常
DATA:NG-4,214,测值异常
DATA:NG-4,216,测值异常
DATA:NG-5,102,测值异常
DATA:NG-5,104,测值异常
DATA:NB1-1,94,观测日期有误
DATA:NA1-2,113,观测日期有误
DATA:N2-4,134,数据误差超限
DATA:N4-2,9,数据误差超限
DATA:N4-2,10,数据误差超限
DATA:N4-2,11,数据误差超限
DATA:N4-2,12,数据误差超限
DATA:N4-2,13,数据误差超限
DATA:N4-2,14,数据误差超限
DATA:N4-2,15,数据误差超限
DATA:N4-2,16,数据误差超限
DATA:N4-2,17,数据误差超限
DATA:N4-2,18,数据误差超限
DATA:N4-2,19,数据误差超限
DATA:N4-2,20,数据误差超限
DATA:N4-2,21,数据误差超限
DATA:N4-2,22,数据误差超限
DATA:N4-2,23,数据误差超限
DATA:N4-2,24,数据误差超限
DATA:N4-2,26,数据误差超限
DATA:N4-2,27,数据误差超限
DATA:N4-2,28,数据误差超限
DATA:N4-2,29,数据误差超限
DATA:N4-2,30,数据误差超限
DATA:N4-2,31,数据误差超限
DATA:N4-2,32,数据误差超限
DATA:N4-2,33,数据误差超限
DATA:N4-2,34,数据误差超限
DATA:N4-2,35,数据误差超限
DATA:N4-2,36,数据误差超限
DATA:N4-2,37,数据误差超限
DATA:N4-2,38,数据误差超限
DATA:N4-2,39,数据误差超限
DATA:N4-2,40,数据误差超限
DATA:N4-2,41,数据误差超限
DATA:N4-2,42,数据误差超限
DATA:N4-2,43,数据误差超限
DATA:N4-2,44,数据误差超限
DATA:N4-2,45,数据误差超限
DATA:N4-2,46,数据误差超限
DATA:N4-2,47,数据误差超限
DATA:N4-2,48,数据误差超限
DATA:N4-2,49,数据误差超限
DATA:N4-2,50,数据误差超限
DATA:N4-2,51,数据误差超限
DATA:N4-2,52,数据误差超限
DATA:N4-2,53,数据误差超限
DATA:N4-2,54,数据误差超限
DATA:N4-2,55,数据误差超限
DATA:N4-2,56,数据误差超限
DATA:N4-2,57,数据误差超限
DATA:N4-2,58,数据误差超限
DATA:N4-2,59,数据误差超限
DATA:N4-2,60,数据误差超限
DATA:N4-2,61,数据误差超限
DATA:N4-2,62,数据误差超限
DATA:N4-2,63,数据误差超限
DATA:N4-2,64,数据误差超限
DATA:N4-2,65,数据误差超限
DATA:N4-2,66,数据误差超限
DATA:N4-2,67,数据误差超限
DATA:N4-2,68,数据误差超限
DATA:N4-2,69,数据误差超限
DATA:N4-2,70,数据误差超限
DATA:N4-2,71,数据误差超限
DATA:N4-2,72,数据误差超限
DATA:N4-2,73,数据误差超限
DATA:N4-2,74,数据误差超限
DATA:N4-2,75,数据误差超限
DATA:N4-2,76,数据误差超限
DATA:N4-2,77,数据误差超限
DATA:N4-2,78,数据误差超限
DATA:N4-2,79,数据误差超限
DATA:N4-2,80,数据误差超限
DATA:N4-2,81,数据误差超限
DATA:N4-2,82,数据误差超限
DATA:N4-2,83,数据误差超限
DATA:N4-2,84,数据误差超限
DATA:N4-2,85,数据误差超限
DATA:N4-2,86,数据误差超限
DATA:N4-2,87,数据误差超限
DATA:N4-2,88,数据误差超限
DATA:N4-2,89,数据误差超限
DATA:N4-2,90,数据误差超限
DATA:N4-2,91,数据误差超限
DATA:N4-2,92,数据误差超限
DATA:N4-2,93,数据误差超限
DATA:N4-2,94,数据误差超限
DATA:N4-2,95,数据误差超限
DATA:N4-2,96,数据误差超限
DATA:N4-2,97,数据误差超限
DATA:N4-2,98,数据误差超限
DATA:N4-2,99,数据误差超限
DATA:N4-2,100,数据误差超限
DATA:N4-2,101,数据误差超限
DATA:N4-2,102,数据误差超限
DATA:N4-2,103,数据误差超限
DATA:N4-2,104,数据误差超限
DATA:N4-2,105,数据误差超限
DATA:N4-2,106,数据误差超限
DATA:N4-2,107,数据误差超限
DATA:N4-2,108,数据误差超限
DATA:N4-2,109,数据误差超限
DATA:N4-2,110,数据误差超限
DATA:N4-2,111,数据误差超限
DATA:N4-2,112,数据误差超限
DATA:N4-2,113,数据误差超限
DATA:N4-2,114,数据误差超限
DATA:N4-2,115,数据误差超限
DATA:N4-2,116,数据误差超限
DATA:N4-2,117,数据误差超限
DATA:N4-2,118,数据误差超限
DATA:N4-2,119,数据误差超限
DATA:N4-2,120,数据误差超限
DATA:N4-2,121,数据误差超限
DATA:N4-2,122,数据误差超限
DATA:N4-2,123,数据误差超限
DATA:N4-2,124,数据误差超限
DATA:N4-2,125,数据误差超限
DATA:N4-2,126,数据误差超限
DATA:N4-2,127,数据误差超限
DATA:N4-2,128,数据误差超限
DATA:N4-2,129,数据误差超限
DATA:N4-2,130,数据误差超限
DATA:N4-2,131,数据误差超限
DATA:N4-2,133,数据误差超限
DATA:N4-2,134,数据误差超限
